city,model,scenario,year,season,temp_c
Atlanta,MPI-ESM1-2-HR,historical,1861,summer,23.160349
Atlanta,MPI-ESM1-2-HR,historical,1861,winter,4.3062034
Atlanta,MPI-ESM1-2-HR,historical,1862,summer,23.609161
Atlanta,MPI-ESM1-2-HR,historical,1862,winter,4.732361
Atlanta,MPI-ESM1-2-HR,historical,1863,summer,22.753592
Atlanta,MPI-ESM1-2-HR,historical,1863,winter,4.28183
Atlanta,MPI-ESM1-2-HR,historical,1864,summer,23.08074
Atlanta,MPI-ESM1-2-HR,historical,1864,winter,0.90738934
Atlanta,MPI-ESM1-2-HR,historical,1865,summer,22.171753
Atlanta,MPI-ESM1-2-HR,historical,1865,winter,3.144104
Atlanta,MPI-ESM1-2-HR,historical,1866,summer,23.066345
Atlanta,MPI-ESM1-2-HR,historical,1866,winter,3.7200115
Atlanta,MPI-ESM1-2-HR,historical,1867,summer,22.87385
Atlanta,MPI-ESM1-2-HR,historical,1867,winter,4.9795737
Atlanta,MPI-ESM1-2-HR,historical,1868,summer,22.919312
Atlanta,MPI-ESM1-2-HR,historical,1868,winter,4.827352
Atlanta,MPI-ESM1-2-HR,historical,1869,summer,23.673166
Atlanta,MPI-ESM1-2-HR,historical,1869,winter,1.7330322
Atlanta,MPI-ESM1-2-HR,historical,1870,summer,22.766571
Atlanta,MPI-ESM1-2-HR,historical,1870,winter,7.8992515
Atlanta,MPI-ESM1-2-HR,historical,1871,summer,23.286081
Atlanta,MPI-ESM1-2-HR,historical,1871,winter,2.2197978
Atlanta,MPI-ESM1-2-HR,historical,1872,summer,22.768808
Atlanta,MPI-ESM1-2-HR,historical,1872,winter,1.79658
Atlanta,MPI-ESM1-2-HR,historical,1873,summer,23.256308
Atlanta,MPI-ESM1-2-HR,historical,1873,winter,3.6329346
Atlanta,MPI-ESM1-2-HR,historical,1874,summer,22.762075
Atlanta,MPI-ESM1-2-HR,historical,1874,winter,4.8189187
Atlanta,MPI-ESM1-2-HR,historical,1875,summer,22.805878
Atlanta,MPI-ESM1-2-HR,historical,1875,winter,4.0542603
Atlanta,MPI-ESM1-2-HR,historical,1876,summer,22.88208
Atlanta,MPI-ESM1-2-HR,historical,1876,winter,4.902354
Atlanta,MPI-ESM1-2-HR,historical,1877,summer,23.01058
Atlanta,MPI-ESM1-2-HR,historical,1877,winter,2.441925
Atlanta,MPI-ESM1-2-HR,historical,1878,summer,22.624521
Atlanta,MPI-ESM1-2-HR,historical,1878,winter,4.9538064
Atlanta,MPI-ESM1-2-HR,historical,1879,summer,22.627695
Atlanta,MPI-ESM1-2-HR,historical,1879,winter,3.8144836
Atlanta,MPI-ESM1-2-HR,historical,1880,summer,23.167938
Atlanta,MPI-ESM1-2-HR,historical,1880,winter,5.1766357
Atlanta,MPI-ESM1-2-HR,historical,1881,summer,23.255545
Atlanta,MPI-ESM1-2-HR,historical,1881,winter,5.293203
Atlanta,MPI-ESM1-2-HR,historical,1882,summer,23.404093
Atlanta,MPI-ESM1-2-HR,historical,1882,winter,3.7856853
Atlanta,MPI-ESM1-2-HR,historical,1883,summer,23.080576
Atlanta,MPI-ESM1-2-HR,historical,1883,winter,4.224701
Atlanta,MPI-ESM1-2-HR,historical,1884,summer,22.931894
Atlanta,MPI-ESM1-2-HR,historical,1884,winter,4.6898704
Atlanta,MPI-ESM1-2-HR,historical,1885,summer,22.545816
Atlanta,MPI-ESM1-2-HR,historical,1885,winter,6.0558677
Atlanta,MPI-ESM1-2-HR,historical,1886,summer,22.14804
Atlanta,MPI-ESM1-2-HR,historical,1886,winter,4.7641807
Atlanta,MPI-ESM1-2-HR,historical,1887,summer,23.112234
Atlanta,MPI-ESM1-2-HR,historical,1887,winter,5.5281577
Atlanta,MPI-ESM1-2-HR,historical,1888,summer,22.795044
Atlanta,MPI-ESM1-2-HR,historical,1888,winter,5.5856423
Atlanta,MPI-ESM1-2-HR,historical,1889,summer,23.033407
Atlanta,MPI-ESM1-2-HR,historical,1889,winter,4.273712
Atlanta,MPI-ESM1-2-HR,historical,1890,summer,21.998627
Atlanta,MPI-ESM1-2-HR,historical,1890,winter,4.721853
Atlanta,MPI-ESM1-2-HR,historical,1891,summer,22.612589
Atlanta,MPI-ESM1-2-HR,historical,1891,winter,2.2745056
Atlanta,MPI-ESM1-2-HR,historical,1892,summer,23.005157
Atlanta,MPI-ESM1-2-HR,historical,1892,winter,1.3174032
Atlanta,MPI-ESM1-2-HR,historical,1893,summer,22.9853
Atlanta,MPI-ESM1-2-HR,historical,1893,winter,6.6650085
Atlanta,MPI-ESM1-2-HR,historical,1894,summer,22.502676
Atlanta,MPI-ESM1-2-HR,historical,1894,winter,4.0479126
Atlanta,MPI-ESM1-2-HR,historical,1895,summer,23.572794
Atlanta,MPI-ESM1-2-HR,historical,1895,winter,2.8852336
Atlanta,MPI-ESM1-2-HR,historical,1896,summer,23.032135
Atlanta,MPI-ESM1-2-HR,historical,1896,winter,5.5865784
Atlanta,MPI-ESM1-2-HR,historical,1897,summer,23.300608
Atlanta,MPI-ESM1-2-HR,historical,1897,winter,3.647054
Atlanta,MPI-ESM1-2-HR,historical,1898,summer,22.686747
Atlanta,MPI-ESM1-2-HR,historical,1898,winter,3.1345623
Atlanta,MPI-ESM1-2-HR,historical,1899,summer,22.94744
Atlanta,MPI-ESM1-2-HR,historical,1899,winter,4.646332
Atlanta,MPI-ESM1-2-HR,historical,1900,summer,23.382019
Atlanta,MPI-ESM1-2-HR,historical,1900,winter,5.8377075
Atlanta,MPI-ESM1-2-HR,historical,1901,summer,22.996796
Atlanta,MPI-ESM1-2-HR,historical,1901,winter,5.1094666
Atlanta,MPI-ESM1-2-HR,historical,1902,summer,23.063986
Atlanta,MPI-ESM1-2-HR,historical,1902,winter,4.8731284
Atlanta,MPI-ESM1-2-HR,historical,1903,summer,22.819101
Atlanta,MPI-ESM1-2-HR,historical,1903,winter,1.0056763
Atlanta,MPI-ESM1-2-HR,historical,1904,summer,22.88497
Atlanta,MPI-ESM1-2-HR,historical,1904,winter,2.8030903
Atlanta,MPI-ESM1-2-HR,historical,1905,summer,22.801596
Atlanta,MPI-ESM1-2-HR,historical,1905,winter,4.6077476
Atlanta,MPI-ESM1-2-HR,historical,1906,summer,23.394217
Atlanta,MPI-ESM1-2-HR,historical,1906,winter,5.971161
Atlanta,MPI-ESM1-2-HR,historical,1907,summer,23.568796
Atlanta,MPI-ESM1-2-HR,historical,1907,winter,2.5331013
Atlanta,MPI-ESM1-2-HR,historical,1908,summer,22.262848
Atlanta,MPI-ESM1-2-HR,historical,1908,winter,4.4763284
Atlanta,MPI-ESM1-2-HR,historical,1909,summer,23.559937
Atlanta,MPI-ESM1-2-HR,historical,1909,winter,4.2858276
Atlanta,MPI-ESM1-2-HR,historical,1910,summer,22.890188
Atlanta,MPI-ESM1-2-HR,historical,1910,winter,2.4801433
Atlanta,MPI-ESM1-2-HR,historical,1911,summer,22.849985
Atlanta,MPI-ESM1-2-HR,historical,1911,winter,1.4216003
Atlanta,MPI-ESM1-2-HR,historical,1912,summer,22.993073
Atlanta,MPI-ESM1-2-HR,historical,1912,winter,4.1150413
Atlanta,MPI-ESM1-2-HR,historical,1913,summer,22.440073
Atlanta,MPI-ESM1-2-HR,historical,1913,winter,2.4798176
Atlanta,MPI-ESM1-2-HR,historical,1914,summer,23.501028
Atlanta,MPI-ESM1-2-HR,historical,1914,winter,4.7435303
Atlanta,MPI-ESM1-2-HR,historical,1915,summer,23.179962
Atlanta,MPI-ESM1-2-HR,historical,1915,winter,3.291219
Atlanta,MPI-ESM1-2-HR,historical,1916,summer,22.815042
Atlanta,MPI-ESM1-2-HR,historical,1916,winter,4.006378
Atlanta,MPI-ESM1-2-HR,historical,1917,summer,23.558228
Atlanta,MPI-ESM1-2-HR,historical,1917,winter,3.9364827
Atlanta,MPI-ESM1-2-HR,historical,1918,summer,23.591064
Atlanta,MPI-ESM1-2-HR,historical,1918,winter,4.168203
Atlanta,MPI-ESM1-2-HR,historical,1919,summer,23.473724
Atlanta,MPI-ESM1-2-HR,historical,1919,winter,0.17880249
Atlanta,MPI-ESM1-2-HR,historical,1920,summer,22.390442
Atlanta,MPI-ESM1-2-HR,historical,1920,winter,4.849833
Atlanta,MPI-ESM1-2-HR,historical,1921,summer,22.821869
Atlanta,MPI-ESM1-2-HR,historical,1921,winter,2.2787578
Atlanta,MPI-ESM1-2-HR,historical,1922,summer,22.398886
Atlanta,MPI-ESM1-2-HR,historical,1922,winter,7.306936
Atlanta,MPI-ESM1-2-HR,historical,1923,summer,22.718048
Atlanta,MPI-ESM1-2-HR,historical,1923,winter,3.8145752
Atlanta,MPI-ESM1-2-HR,historical,1924,summer,23.119345
Atlanta,MPI-ESM1-2-HR,historical,1924,winter,0.9704488
Atlanta,MPI-ESM1-2-HR,historical,1925,summer,22.53772
Atlanta,MPI-ESM1-2-HR,historical,1925,winter,4.1565247
Atlanta,MPI-ESM1-2-HR,historical,1926,summer,22.942505
Atlanta,MPI-ESM1-2-HR,historical,1926,winter,3.9553528
Atlanta,MPI-ESM1-2-HR,historical,1927,summer,22.788534
Atlanta,MPI-ESM1-2-HR,historical,1927,winter,5.050995
Atlanta,MPI-ESM1-2-HR,historical,1928,summer,23.336233
Atlanta,MPI-ESM1-2-HR,historical,1928,winter,2.982127
Atlanta,MPI-ESM1-2-HR,historical,1929,summer,22.704123
Atlanta,MPI-ESM1-2-HR,historical,1929,winter,4.1607156
Atlanta,MPI-ESM1-2-HR,historical,1930,summer,23.479279
Atlanta,MPI-ESM1-2-HR,historical,1930,winter,4.1653543
Atlanta,MPI-ESM1-2-HR,historical,1931,summer,22.336466
Atlanta,MPI-ESM1-2-HR,historical,1931,winter,6.869558
Atlanta,MPI-ESM1-2-HR,historical,1932,summer,23.37855
Atlanta,MPI-ESM1-2-HR,historical,1932,winter,2.7165833
Atlanta,MPI-ESM1-2-HR,historical,1933,summer,23.682394
Atlanta,MPI-ESM1-2-HR,historical,1933,winter,1.2756754
Atlanta,MPI-ESM1-2-HR,historical,1934,summer,22.591593
Atlanta,MPI-ESM1-2-HR,historical,1934,winter,0.2999166
Atlanta,MPI-ESM1-2-HR,historical,1935,summer,23.110434
Atlanta,MPI-ESM1-2-HR,historical,1935,winter,3.9702656
Atlanta,MPI-ESM1-2-HR,historical,1936,summer,23.786997
Atlanta,MPI-ESM1-2-HR,historical,1936,winter,4.047292
Atlanta,MPI-ESM1-2-HR,historical,1937,summer,24.339294
Atlanta,MPI-ESM1-2-HR,historical,1937,winter,4.077871
Atlanta,MPI-ESM1-2-HR,historical,1938,summer,23.66097
Atlanta,MPI-ESM1-2-HR,historical,1938,winter,4.4611306
Atlanta,MPI-ESM1-2-HR,historical,1939,summer,23.627146
Atlanta,MPI-ESM1-2-HR,historical,1939,winter,3.4285686
Atlanta,MPI-ESM1-2-HR,historical,1940,summer,23.420288
Atlanta,MPI-ESM1-2-HR,historical,1940,winter,4.8398232
Atlanta,MPI-ESM1-2-HR,historical,1941,summer,23.291555
Atlanta,MPI-ESM1-2-HR,historical,1941,winter,5.325836
Atlanta,MPI-ESM1-2-HR,historical,1942,summer,23.712952
Atlanta,MPI-ESM1-2-HR,historical,1942,winter,0.26039633
Atlanta,MPI-ESM1-2-HR,historical,1943,summer,23.893097
Atlanta,MPI-ESM1-2-HR,historical,1943,winter,4.1710105
Atlanta,MPI-ESM1-2-HR,historical,1944,summer,23.238495
Atlanta,MPI-ESM1-2-HR,historical,1944,winter,4.3583474
Atlanta,MPI-ESM1-2-HR,historical,1945,summer,23.337646
Atlanta,MPI-ESM1-2-HR,historical,1945,winter,3.9723003
Atlanta,MPI-ESM1-2-HR,historical,1946,summer,23.269714
Atlanta,MPI-ESM1-2-HR,historical,1946,winter,7.5672812
Atlanta,MPI-ESM1-2-HR,historical,1947,summer,22.990835
Atlanta,MPI-ESM1-2-HR,historical,1947,winter,5.336426
Atlanta,MPI-ESM1-2-HR,historical,1948,summer,22.791758
Atlanta,MPI-ESM1-2-HR,historical,1948,winter,6.01296
Atlanta,MPI-ESM1-2-HR,historical,1949,summer,23.763937
Atlanta,MPI-ESM1-2-HR,historical,1949,winter,3.6438801
Atlanta,MPI-ESM1-2-HR,historical,1950,summer,24.118765
Atlanta,MPI-ESM1-2-HR,historical,1950,winter,3.64977
Atlanta,MPI-ESM1-2-HR,historical,1951,summer,23.526724
Atlanta,MPI-ESM1-2-HR,historical,1951,winter,0.79051715
Atlanta,MPI-ESM1-2-HR,historical,1952,summer,23.513428
Atlanta,MPI-ESM1-2-HR,historical,1952,winter,2.2957256
Atlanta,MPI-ESM1-2-HR,historical,1953,summer,23.178467
Atlanta,MPI-ESM1-2-HR,historical,1953,winter,4.5474143
Atlanta,MPI-ESM1-2-HR,historical,1954,summer,23.365274
Atlanta,MPI-ESM1-2-HR,historical,1954,winter,2.3440044
Atlanta,MPI-ESM1-2-HR,historical,1955,summer,23.629303
Atlanta,MPI-ESM1-2-HR,historical,1955,winter,2.1817932
Atlanta,MPI-ESM1-2-HR,historical,1956,summer,24.079376
Atlanta,MPI-ESM1-2-HR,historical,1956,winter,1.8753256
Atlanta,MPI-ESM1-2-HR,historical,1957,summer,23.382263
Atlanta,MPI-ESM1-2-HR,historical,1957,winter,3.970113
Atlanta,MPI-ESM1-2-HR,historical,1958,summer,23.354422
Atlanta,MPI-ESM1-2-HR,historical,1958,winter,7.399862
Atlanta,MPI-ESM1-2-HR,historical,1959,summer,23.335632
Atlanta,MPI-ESM1-2-HR,historical,1959,winter,3.563385
Atlanta,MPI-ESM1-2-HR,historical,1960,summer,23.356619
Atlanta,MPI-ESM1-2-HR,historical,1960,winter,2.9886475
Atlanta,MPI-ESM1-2-HR,historical,1961,summer,23.333994
Atlanta,MPI-ESM1-2-HR,historical,1961,winter,3.0719402
Atlanta,MPI-ESM1-2-HR,historical,1962,summer,23.278177
Atlanta,MPI-ESM1-2-HR,historical,1962,winter,3.038442
Atlanta,MPI-ESM1-2-HR,historical,1963,summer,23.071798
Atlanta,MPI-ESM1-2-HR,historical,1963,winter,4.2116494
Atlanta,MPI-ESM1-2-HR,historical,1964,summer,22.710337
Atlanta,MPI-ESM1-2-HR,historical,1964,winter,3.8796284
Atlanta,MPI-ESM1-2-HR,historical,1965,summer,23.200073
Atlanta,MPI-ESM1-2-HR,historical,1965,winter,2.9492595
Atlanta,MPI-ESM1-2-HR,historical,1966,summer,23.226583
Atlanta,MPI-ESM1-2-HR,historical,1966,winter,2.1083882
Atlanta,MPI-ESM1-2-HR,historical,1967,summer,23.506958
Atlanta,MPI-ESM1-2-HR,historical,1967,winter,5.4924216
Atlanta,MPI-ESM1-2-HR,historical,1968,summer,24.331747
Atlanta,MPI-ESM1-2-HR,historical,1968,winter,5.179199
Atlanta,MPI-ESM1-2-HR,historical,1969,summer,24.067099
Atlanta,MPI-ESM1-2-HR,historical,1969,winter,5.6177163
Atlanta,MPI-ESM1-2-HR,historical,1970,summer,23.741812
Atlanta,MPI-ESM1-2-HR,historical,1970,winter,2.0677898
Atlanta,MPI-ESM1-2-HR,historical,1971,summer,23.550629
Atlanta,MPI-ESM1-2-HR,historical,1971,winter,5.317047
Atlanta,MPI-ESM1-2-HR,historical,1972,summer,23.649118
Atlanta,MPI-ESM1-2-HR,historical,1972,winter,5.142975
Atlanta,MPI-ESM1-2-HR,historical,1973,summer,23.049112
Atlanta,MPI-ESM1-2-HR,historical,1973,winter,5.001709
Atlanta,MPI-ESM1-2-HR,historical,1974,summer,23.566711
Atlanta,MPI-ESM1-2-HR,historical,1974,winter,0.87053424
Atlanta,MPI-ESM1-2-HR,historical,1975,summer,22.962189
Atlanta,MPI-ESM1-2-HR,historical,1975,winter,5.366201
Atlanta,MPI-ESM1-2-HR,historical,1976,summer,22.491446
Atlanta,MPI-ESM1-2-HR,historical,1976,winter,6.9685364
Atlanta,MPI-ESM1-2-HR,historical,1977,summer,22.890127
Atlanta,MPI-ESM1-2-HR,historical,1977,winter,3.497935
Atlanta,MPI-ESM1-2-HR,historical,1978,summer,23.36962
Atlanta,MPI-ESM1-2-HR,historical,1978,winter,1.7847189
Atlanta,MPI-ESM1-2-HR,historical,1979,summer,23.493896
Atlanta,MPI-ESM1-2-HR,historical,1979,winter,4.331238
Atlanta,MPI-ESM1-2-HR,historical,1980,summer,23.802866
Atlanta,MPI-ESM1-2-HR,historical,1980,winter,5.524546
Atlanta,MPI-ESM1-2-HR,historical,1981,summer,24.128775
Atlanta,MPI-ESM1-2-HR,historical,1981,winter,4.8154907
Atlanta,MPI-ESM1-2-HR,historical,1982,summer,22.828848
Atlanta,MPI-ESM1-2-HR,historical,1982,winter,6.3365784
Atlanta,MPI-ESM1-2-HR,historical,1983,summer,23.167044
Atlanta,MPI-ESM1-2-HR,historical,1983,winter,5.703369
Atlanta,MPI-ESM1-2-HR,historical,1984,summer,23.435324
Atlanta,MPI-ESM1-2-HR,historical,1984,winter,3.5711467
Atlanta,MPI-ESM1-2-HR,historical,1985,summer,23.863913
Atlanta,MPI-ESM1-2-HR,historical,1985,winter,5.704081
Atlanta,MPI-ESM1-2-HR,historical,1986,summer,24.001902
Atlanta,MPI-ESM1-2-HR,historical,1986,winter,3.5951843
Atlanta,MPI-ESM1-2-HR,historical,1987,summer,23.494772
Atlanta,MPI-ESM1-2-HR,historical,1987,winter,0.83739215
Atlanta,MPI-ESM1-2-HR,historical,1988,summer,23.210022
Atlanta,MPI-ESM1-2-HR,historical,1988,winter,6.8953347
Atlanta,MPI-ESM1-2-HR,historical,1989,summer,23.545786
Atlanta,MPI-ESM1-2-HR,historical,1989,winter,5.126404
Atlanta,MPI-ESM1-2-HR,historical,1990,summer,23.953226
Atlanta,MPI-ESM1-2-HR,historical,1990,winter,2.0013123
Atlanta,MPI-ESM1-2-HR,historical,1991,summer,23.233032
Atlanta,MPI-ESM1-2-HR,historical,1991,winter,3.0931904
Atlanta,MPI-ESM1-2-HR,historical,1992,summer,23.335968
Atlanta,MPI-ESM1-2-HR,historical,1992,winter,2.7068279
Atlanta,MPI-ESM1-2-HR,historical,1993,summer,23.100027
Atlanta,MPI-ESM1-2-HR,historical,1993,winter,4.09849
Atlanta,MPI-ESM1-2-HR,historical,1994,summer,23.569794
Atlanta,MPI-ESM1-2-HR,historical,1994,winter,2.4809265
Atlanta,MPI-ESM1-2-HR,historical,1995,summer,23.626688
Atlanta,MPI-ESM1-2-HR,historical,1995,winter,1.3700663
Atlanta,MPI-ESM1-2-HR,historical,1996,summer,23.451773
Atlanta,MPI-ESM1-2-HR,historical,1996,winter,4.253835
Atlanta,MPI-ESM1-2-HR,historical,1997,summer,24.472635
Atlanta,MPI-ESM1-2-HR,historical,1997,winter,3.141978
Atlanta,MPI-ESM1-2-HR,historical,1998,summer,23.33963
Atlanta,MPI-ESM1-2-HR,historical,1998,winter,4.5808005
Atlanta,MPI-ESM1-2-HR,historical,1999,summer,23.421713
Atlanta,MPI-ESM1-2-HR,historical,1999,winter,3.3865254
Atlanta,MPI-ESM1-2-HR,historical,2000,summer,23.359344
Atlanta,MPI-ESM1-2-HR,historical,2000,winter,3.8152363
Atlanta,MPI-ESM1-2-HR,historical,2001,summer,23.798819
Atlanta,MPI-ESM1-2-HR,historical,2001,winter,2.5879822
Atlanta,MPI-ESM1-2-HR,historical,2002,summer,24.232819
Atlanta,MPI-ESM1-2-HR,historical,2002,winter,2.6834004
Atlanta,MPI-ESM1-2-HR,historical,2003,summer,23.485708
Atlanta,MPI-ESM1-2-HR,historical,2003,winter,4.0822043
Atlanta,MPI-ESM1-2-HR,historical,2004,summer,24.091806
Atlanta,MPI-ESM1-2-HR,historical,2004,winter,7.403778
Atlanta,MPI-ESM1-2-HR,historical,2005,summer,24.477427
Atlanta,MPI-ESM1-2-HR,historical,2005,winter,2.8309734
Atlanta,MPI-ESM1-2-HR,historical,2006,summer,24.36564
Atlanta,MPI-ESM1-2-HR,historical,2006,winter,4.6317544
Atlanta,MPI-ESM1-2-HR,historical,2007,summer,23.80964
Atlanta,MPI-ESM1-2-HR,historical,2007,winter,5.1801453
Atlanta,MPI-ESM1-2-HR,historical,2008,summer,24.56308
Atlanta,MPI-ESM1-2-HR,historical,2008,winter,3.2184143
Atlanta,MPI-ESM1-2-HR,historical,2009,summer,25.031656
Atlanta,MPI-ESM1-2-HR,historical,2009,winter,1.714976
Atlanta,MPI-ESM1-2-HR,historical,2010,summer,24.465576
Atlanta,MPI-ESM1-2-HR,historical,2010,winter,5.242686
Atlanta,MPI-ESM1-2-HR,historical,2011,summer,22.739746
Atlanta,MPI-ESM1-2-HR,historical,2011,winter,3.2730408
Atlanta,MPI-ESM1-2-HR,historical,2012,summer,24.551178
Atlanta,MPI-ESM1-2-HR,historical,2012,winter,4.486277
Atlanta,MPI-ESM1-2-HR,historical,2013,summer,23.6538
Atlanta,MPI-ESM1-2-HR,historical,2013,winter,3.1255085
Atlanta,MPI-ESM1-2-HR,historical,2014,summer,24.302765
Atlanta,MPI-ESM1-2-HR,historical,2014,winter,2.8655396
Atlanta,MPI-ESM1-2-HR,ssp126,2015,summer,24.60322
Atlanta,MPI-ESM1-2-HR,ssp126,2015,winter,5.411387
Atlanta,MPI-ESM1-2-HR,ssp126,2016,summer,23.71103
Atlanta,MPI-ESM1-2-HR,ssp126,2016,winter,8.717448
Atlanta,MPI-ESM1-2-HR,ssp126,2017,summer,24.14144
Atlanta,MPI-ESM1-2-HR,ssp126,2017,winter,2.443858
Atlanta,MPI-ESM1-2-HR,ssp126,2018,summer,25.02829
Atlanta,MPI-ESM1-2-HR,ssp126,2018,winter,5.8138123
Atlanta,MPI-ESM1-2-HR,ssp126,2019,summer,24.71756
Atlanta,MPI-ESM1-2-HR,ssp126,2019,winter,7.7158103
Atlanta,MPI-ESM1-2-HR,ssp126,2020,summer,24.158335
Atlanta,MPI-ESM1-2-HR,ssp126,2020,winter,5.9142966
Atlanta,MPI-ESM1-2-HR,ssp126,2021,summer,23.621164
Atlanta,MPI-ESM1-2-HR,ssp126,2021,winter,1.9215189
Atlanta,MPI-ESM1-2-HR,ssp126,2022,summer,24.455841
Atlanta,MPI-ESM1-2-HR,ssp126,2022,winter,5.2483115
Atlanta,MPI-ESM1-2-HR,ssp126,2023,summer,24.237244
Atlanta,MPI-ESM1-2-HR,ssp126,2023,winter,4.857239
Atlanta,MPI-ESM1-2-HR,ssp126,2024,summer,25.481527
Atlanta,MPI-ESM1-2-HR,ssp126,2024,winter,6.8415017
Atlanta,MPI-ESM1-2-HR,ssp126,2025,summer,24.889761
Atlanta,MPI-ESM1-2-HR,ssp126,2025,winter,5.513682
Atlanta,MPI-ESM1-2-HR,ssp126,2026,summer,23.630136
Atlanta,MPI-ESM1-2-HR,ssp126,2026,winter,5.1254272
Atlanta,MPI-ESM1-2-HR,ssp126,2027,summer,24.49586
Atlanta,MPI-ESM1-2-HR,ssp126,2027,winter,4.1380715
Atlanta,MPI-ESM1-2-HR,ssp126,2028,summer,25.097464
Atlanta,MPI-ESM1-2-HR,ssp126,2028,winter,4.458181
Atlanta,MPI-ESM1-2-HR,ssp126,2029,summer,24.571594
Atlanta,MPI-ESM1-2-HR,ssp126,2029,winter,4.902008
Atlanta,MPI-ESM1-2-HR,ssp126,2030,summer,24.271088
Atlanta,MPI-ESM1-2-HR,ssp126,2030,winter,6.6844788
Atlanta,MPI-ESM1-2-HR,ssp126,2031,summer,24.244406
Atlanta,MPI-ESM1-2-HR,ssp126,2031,winter,3.345225
Atlanta,MPI-ESM1-2-HR,ssp126,2032,summer,24.498056
Atlanta,MPI-ESM1-2-HR,ssp126,2032,winter,1.3167114
Atlanta,MPI-ESM1-2-HR,ssp126,2033,summer,24.237478
Atlanta,MPI-ESM1-2-HR,ssp126,2033,winter,3.9280396
Atlanta,MPI-ESM1-2-HR,ssp126,2034,summer,24.763845
Atlanta,MPI-ESM1-2-HR,ssp126,2034,winter,3.6963398
Atlanta,MPI-ESM1-2-HR,ssp126,2035,summer,24.565552
Atlanta,MPI-ESM1-2-HR,ssp126,2035,winter,5.471873
Atlanta,MPI-ESM1-2-HR,ssp126,2036,summer,24.652557
Atlanta,MPI-ESM1-2-HR,ssp126,2036,winter,10.336497
Atlanta,MPI-ESM1-2-HR,ssp126,2037,summer,24.705423
Atlanta,MPI-ESM1-2-HR,ssp126,2037,winter,5.662781
Atlanta,MPI-ESM1-2-HR,ssp126,2038,summer,25.326944
Atlanta,MPI-ESM1-2-HR,ssp126,2038,winter,4.7538247
Atlanta,MPI-ESM1-2-HR,ssp126,2039,summer,24.68219
Atlanta,MPI-ESM1-2-HR,ssp126,2039,winter,4.684906
Atlanta,MPI-ESM1-2-HR,ssp126,2040,summer,24.421457
Atlanta,MPI-ESM1-2-HR,ssp126,2040,winter,6.4072366
Atlanta,MPI-ESM1-2-HR,ssp126,2041,summer,25.402384
Atlanta,MPI-ESM1-2-HR,ssp126,2041,winter,5.119629
Atlanta,MPI-ESM1-2-HR,ssp126,2042,summer,24.295786
Atlanta,MPI-ESM1-2-HR,ssp126,2042,winter,7.036489
Atlanta,MPI-ESM1-2-HR,ssp126,2043,summer,25.49884
Atlanta,MPI-ESM1-2-HR,ssp126,2043,winter,5.86025
Atlanta,MPI-ESM1-2-HR,ssp126,2044,summer,24.496399
Atlanta,MPI-ESM1-2-HR,ssp126,2044,winter,6.384176
Atlanta,MPI-ESM1-2-HR,ssp126,2045,summer,24.77291
Atlanta,MPI-ESM1-2-HR,ssp126,2045,winter,4.8338523
Atlanta,MPI-ESM1-2-HR,ssp126,2046,summer,25.179688
Atlanta,MPI-ESM1-2-HR,ssp126,2046,winter,1.5954691
Atlanta,MPI-ESM1-2-HR,ssp126,2047,summer,24.748138
Atlanta,MPI-ESM1-2-HR,ssp126,2047,winter,5.2645774
Atlanta,MPI-ESM1-2-HR,ssp126,2048,summer,25.259024
Atlanta,MPI-ESM1-2-HR,ssp126,2048,winter,6.549103
Atlanta,MPI-ESM1-2-HR,ssp126,2049,summer,24.290049
Atlanta,MPI-ESM1-2-HR,ssp126,2049,winter,8.033803
Atlanta,MPI-ESM1-2-HR,ssp126,2050,summer,24.846476
Atlanta,MPI-ESM1-2-HR,ssp126,2050,winter,2.4885967
Atlanta,MPI-ESM1-2-HR,ssp126,2051,summer,24.674002
Atlanta,MPI-ESM1-2-HR,ssp126,2051,winter,3.0531921
Atlanta,MPI-ESM1-2-HR,ssp126,2052,summer,25.524658
Atlanta,MPI-ESM1-2-HR,ssp126,2052,winter,5.4296775
Atlanta,MPI-ESM1-2-HR,ssp126,2053,summer,25.375662
Atlanta,MPI-ESM1-2-HR,ssp126,2053,winter,3.7909138
Atlanta,MPI-ESM1-2-HR,ssp126,2054,summer,24.268503
Atlanta,MPI-ESM1-2-HR,ssp126,2054,winter,2.2111511
Atlanta,MPI-ESM1-2-HR,ssp126,2055,summer,24.168213
Atlanta,MPI-ESM1-2-HR,ssp126,2055,winter,3.3231914
Atlanta,MPI-ESM1-2-HR,ssp126,2056,summer,25.172232
Atlanta,MPI-ESM1-2-HR,ssp126,2056,winter,4.1766257
Atlanta,MPI-ESM1-2-HR,ssp126,2057,summer,25.251944
Atlanta,MPI-ESM1-2-HR,ssp126,2057,winter,7.76651
Atlanta,MPI-ESM1-2-HR,ssp126,2058,summer,24.498178
Atlanta,MPI-ESM1-2-HR,ssp126,2058,winter,6.8593345
Atlanta,MPI-ESM1-2-HR,ssp126,2059,summer,24.075928
Atlanta,MPI-ESM1-2-HR,ssp126,2059,winter,3.6652424
Atlanta,MPI-ESM1-2-HR,ssp126,2060,summer,24.491364
Atlanta,MPI-ESM1-2-HR,ssp126,2060,winter,4.1593933
Atlanta,MPI-ESM1-2-HR,ssp126,2061,summer,24.668894
